,date,country,Energy_IDX2015,Food_IDX2015,Total_IDX2015,core_IDX2015,Energy_MoM,Food_MoM,Total_MoM,core_MoM
4524,1995-12,United States,50.91303,62.03151,64.76329,67.16299,1.56945375,1.56945375,1.56945375,1.56945375
4526,1996-01,Canada,53.19208,61.90167,69.52857,72.66871,1.293243525,1.293243525,1.293243525,1.293243525
4528,1996-01,France,58.21749,72.53,75.97,78.98232,1.848436975,1.848436975,1.848436975,1.848436975
4529,1996-01,Germany,50.29898,75.0626,75.56657,79.42368,0.489818275,0.489818275,0.489818275,0.489818275
4531,1996-01,Italy,59.27246,68.31551,68.20374,69.04004,5.93175475,5.93175475,5.93175475,5.93175475
4532,1996-01,Japan,78.74969,91.55078,97.32757,101.3647,-1.586067725,-1.586067725,-1.586067725,-1.586067725
4533,1996-01,United Kingdom,43.67884,64.7,67.4,73.43735,3.12841725,3.12841725,3.12841725,3.12841725
4534,1996-01,United States,51.7509,62.69186,65.14301,67.45196,2.238455325,2.238455325,2.238455325,2.238455325
4536,1996-02,Canada,53.05827,61.90167,69.60758,72.78736,0.8336320749999999,0.8336320749999999,0.8336320749999999,0.8336320749999999
4538,1996-02,France,58.60709,72.71,76.26,79.28183,1.95991395,1.95991395,1.95991395,1.95991395
4539,1996-02,Germany,50.60028,75.59749,76.03304,79.90269,0.6930362,0.6930362,0.6930362,0.6930362
4541,1996-02,Italy,59.26895,68.58289,68.46991,69.33413,5.58030425,5.58030425,5.58030425,5.58030425
4542,1996-02,Japan,78.6515,91.58095,97.12395,101.0627,-1.3712667250000001,-1.3712667250000001,-1.3712667250000001,-1.3712667250000001
4543,1996-02,United Kingdom,43.17794,65.4,67.7,73.84029,3.06047675,3.06047675,3.06047675,3.06047675
4544,1996-02,United States,51.70162,62.4855,65.35397,67.7822,2.26415375,2.26415375,2.26415375,2.26415375
4546,1996-03,Canada,53.92807,62.11415,69.92362,73.05302,1.31025985,1.31025985,1.31025985,1.31025985
4548,1996-03,France,58.97242,73.43,76.75,79.72586,2.49185475,2.49185475,2.49185475,2.49185475
4549,1996-03,Germany,50.71402,76.13238,76.03304,79.78651,1.0132501,1.0132501,1.0132501,1.0132501
4551,1996-03,Italy,59.4705,68.85027,68.73607,69.6065,4.46374725,4.46374725,4.46374725,4.46374725
4552,1996-03,Japan,78.6515,91.27367,97.32757,101.4564,-0.9768944749999999,-0.9768944749999999,-0.9768944749999999,-0.9768944749999999
4553,1996-03,United Kingdom,43.07776,65.9,67.9,74.14251,2.9016215,2.9016215,2.9016215,2.9016215
4554,1996-03,United States,52.29306,62.93949,65.69149,68.07116,2.9438760000000004,2.9438760000000004,2.9438760000000004,2.9438760000000004
4556,1996-04,Canada,54.66407,62.89323,70.08164,73.03101,1.3985865,1.3985865,1.3985865,1.3985865
4558,1996-04,France,59.4795,73.36,76.84,79.78857,2.6176295,2.6176295,2.6176295,2.6176295
4559,1996-04,Germany,51.29033,76.31067,76.03304,79.65321,1.136320475,1.136320475,1.136320475,1.136320475
4561,1996-04,Italy,59.97263,69.45187,69.00223,69.76279,4.6647739999999995,4.6647739999999995,4.6647739999999995,4.6647739999999995
4562,1996-04,Japan,78.6515,92.37686,97.93841,102.0045,-0.5245216,-0.5245216,-0.5245216,-0.5245216
4563,1996-04,United Kingdom,43.3783,65.9,68.3,74.54546,2.677712,2.677712,2.677712,2.677712
4564,1996-04,United States,54.21523,63.26966,65.94463,68.11244,3.5478635,3.5478635,3.5478635,3.5478635
4566,1996-05,Canada,56.40368,62.46828,70.31867,73.19993,1.741335475,1.741335475,1.741335475,1.741335475
4568,1996-05,France,59.56588,73.88,77.0,79.86305,2.66119475,2.66119475,2.66119475,2.66119475
4569,1996-05,Germany,51.13714,76.13238,76.12633,79.83781,0.979943175,0.979943175,0.979943175,0.979943175
4571,1996-05,Italy,59.7951,69.98663,69.26839,70.00785,4.2372362500000005,4.2372362500000005,4.2372362500000005,4.2372362500000005
4572,1996-05,Japan,78.55331,92.48945,98.14202,102.2192,-0.591907785,-0.591907785,-0.591907785,-0.591907785
4573,1996-05,United Kingdom,43.27812,66.3,68.6,74.74693,2.38603775,2.38603775,2.38603775,2.38603775
4574,1996-05,United States,55.64455,62.98076,66.07121,68.15372,3.59915875,3.59915875,3.59915875,3.59915875
4576,1996-06,Canada,55.60078,62.96405,70.31867,73.21105,1.5552107499999999,1.5552107499999999,1.5552107499999999,1.5552107499999999
4578,1996-06,France,59.17067,73.44,76.91,79.91694,2.3795355,2.3795355,2.3795355,2.3795355
4579,1996-06,Germany,50.70087,76.13238,76.21962,80.04008,0.724728275,0.724728275,0.724728275,0.724728275
4581,1996-06,Italy,59.63456,70.18716,69.40147,70.15483,3.82504,3.82504,3.82504,3.82504
4582,1996-06,Japan,78.55331,91.27983,97.8366,102.1895,-0.898784975,-0.898784975,-0.898784975,-0.898784975
4583,1996-06,United Kingdom,43.17794,66.3,68.7,74.84766,2.362678175,2.362678175,2.362678175,2.362678175
4584,1996-06,United States,55.74312,63.31093,66.1134,68.195,3.1204745000000003,3.1204745000000003,3.1204745000000003,3.1204745000000003
4586,1996-07,Canada,54.19571,62.75158,70.31867,73.42001,0.958924275,0.958924275,0.958924275,0.958924275
4588,1996-07,France,59.06218,73.31,76.77,79.77069,2.5366105,2.5366105,2.5366105,2.5366105
4589,1996-07,Germany,50.78278,76.13238,76.31291,80.15133,1.171689225,1.171689225,1.171689225,1.171689225
4591,1996-07,Italy,57.90939,70.05347,69.33493,70.28079,2.9776533249999995,2.9776533249999995,2.9776533249999995,2.9776533249999995
4592,1996-07,Japan,79.04427,91.83143,97.73479,101.8034,-0.04534969999999999,-0.04534969999999999,-0.04534969999999999,-0.04534969999999999
4593,1996-07,United Kingdom,43.17794,65.3,68.3,74.44472,2.113106925,2.113106925,2.113106925,2.113106925
4594,1996-07,United States,55.4474,63.59983,66.23997,68.31884,3.4333637500000003,3.4333637500000003,3.4333637500000003,3.4333637500000003
4596,1996-08,Canada,54.26262,62.46828,70.31867,73.46154,1.630778,1.630778,1.630778,1.630778
4598,1996-08,France,59.06249,72.29,76.62,79.82838,1.69684,1.69684,1.69684,1.69684
4599,1996-08,Germany,51.01279,75.33005,76.31291,80.25523,1.25535325,1.25535325,1.25535325,1.25535325
4601,1996-08,Italy,58.0219,69.85294,69.40147,70.40974,2.8211963175,2.8211963175,2.8211963175,2.8211963175
4602,1996-08,Japan,78.84789,92.10722,97.63299,101.5876,-0.34206227,-0.34206227,-0.34206227,-0.34206227
4603,1996-08,United Kingdom,43.47848,66.2,68.7,74.74693,2.25277775,2.25277775,2.25277775,2.25277775
4604,1996-08,United States,55.00382,63.88874,66.36655,68.44268,3.4249975,3.4249975,3.4249975,3.4249975
4606,1996-09,Canada,54.66407,62.18497,70.39768,73.5645,1.74450375,1.74450375,1.74450375,1.74450375
4608,1996-09,France,59.86011,72.48,76.85,79.97362,1.92276725,1.92276725,1.92276725,1.92276725
4609,1996-09,Germany,51.77667,74.70601,76.31291,80.23327,1.347388225,1.347388225,1.347388225,1.347388225
4611,1996-09,Italy,58.43796,69.71925,69.46801,70.48971,2.8807282499999998,2.8807282499999998,2.8807282499999998,2.8807282499999998
4612,1996-09,Japan,78.74969,92.07575,98.04021,102.1906,-0.54960385,-0.54960385,-0.54960385,-0.54960385
4613,1996-09,United Kingdom,44.27993,65.5,69.0,75.25062,2.51608275,2.51608275,2.51608275,2.51608275
4614,1996-09,United States,55.0531,64.34273,66.5775,68.69036,3.83120475,3.83120475,3.83120475,3.83120475
4616,1996-10,Canada,55.80151,62.68075,70.5557,73.54314,2.86770375,2.86770375,2.86770375,2.86770375
4618,1996-10,France,60.74132,72.61,77.05,80.07842,2.393576,2.393576,2.393576,2.393576
4619,1996-10,Germany,52.44803,74.43857,76.31291,80.16343,1.8795456750000001,1.8795456750000001,1.8795456750000001,1.8795456750000001
4621,1996-10,Italy,58.82352,69.6524,69.53455,70.55605,2.7641035,2.7641035,2.7641035,2.7641035
4622,1996-10,Japan,79.04427,92.35771,98.24383,102.3993,0.11554589999999998,0.11554589999999998,0.11554589999999998,0.11554589999999998
4623,1996-10,United Kingdom,44.58047,64.9,69.1,75.35135,3.1731805,3.1731805,3.1731805,3.1731805
4624,1996-10,United States,54.46167,64.71417,66.78846,68.93804,4.0142855,4.0142855,4.0142855,4.0142855
4626,1996-11,Canada,55.7346,63.24736,70.87174,73.86113,3.189128,3.189128,3.189128,3.189128
4628,1996-11,France,60.96298,72.96,76.98,79.84988,2.369741,2.369741,2.369741,2.369741
4629,1996-11,Germany,52.28423,74.34942,76.21962,80.08261,1.669630425,1.669630425,1.669630425,1.669630425
4631,1996-11,Italy,59.68313,69.58556,69.80071,70.84308,2.9440714999999997,2.9440714999999997,2.9440714999999997,2.9440714999999997
4632,1996-11,Japan,79.14246,90.83466,97.93841,102.3713,0.19424894999999998,0.19424894999999998,0.19424894999999998,0.19424894999999998
4633,1996-11,United Kingdom,44.68065,64.5,69.2,75.45209,3.3037097500000003,3.3037097500000003,3.3037097500000003,3.3037097500000003
4634,1996-11,United States,54.75739,64.87926,66.91503,69.02061,4.764081750000001,4.764081750000001,4.764081750000001,4.764081750000001
4636,1996-12,Canada,56.06914,63.03488,70.87174,73.85753,2.95625025,2.95625025,2.95625025,2.95625025
4638,1996-12,France,61.17156,73.25,77.14,79.96583,2.4504882500000003,2.4504882500000003,2.4504882500000003,2.4504882500000003
4639,1996-12,Germany,52.46926,74.61686,76.49949,80.37889,1.6362959,1.6362959,1.6362959,1.6362959
4641,1996-12,Italy,59.75814,69.58556,69.86725,70.92542,2.802054,2.802054,2.802054,2.802054
4642,1996-12,Japan,79.53522,91.92001,98.04021,102.1553,0.58846175,0.58846175,0.58846175,0.58846175
4643,1996-12,United Kingdom,45.38192,64.7,69.4,75.65356,2.5418102499999997,2.5418102499999997,2.5418102499999997,2.5418102499999997
4644,1996-12,United States,55.29954,65.08562,66.91503,68.93804,4.8761365,4.8761365,4.8761365,4.8761365
4646,1997-01,Canada,56.47059,63.45984,71.02976,73.9651,3.1559357500000003,3.1559357500000003,3.1559357500000003,3.1559357500000003
4648,1997-01,France,61.6157,74.45,77.31,79.81444,2.825421,2.825421,2.825421,2.825421
4649,1997-01,Germany,53.09629,76.04323,77.15253,80.89101,2.7035065,2.7035065,2.7035065,2.7035065
4651,1997-01,Italy,60.2359,69.58556,70.06687,71.14553,2.31647775,2.31647775,2.31647775,2.31647775
4652,1997-01,Japan,79.8298,92.46236,97.93841,101.7958,0.84813985,0.84813985,0.84813985,0.84813985
4653,1997-01,United Kingdom,45.08138,65.1,69.2,74.9484,2.1421555,2.1421555,2.1421555,2.1421555
4654,1997-01,United States,55.84169,65.16817,67.12598,69.14445,4.3519875,4.3519875,4.3519875,4.3519875
4656,1997-02,Canada,56.80513,63.60149,71.18778,74.10259,3.471221,3.471221,3.471221,3.471221
4658,1997-02,France,61.54549,73.75,77.47,80.23975,2.3097465,2.3097465,2.3097465,2.3097465
4659,1997-02,Germany,52.79937,76.13238,77.24583,81.05189,2.02172005,2.02172005,2.02172005,2.02172005
4661,1997-02,Italy,60.38991,69.45187,70.13342,71.25348,2.08904525,2.08904525,2.08904525,2.08904525
4662,1997-02,Japan,80.12437,92.32346,97.73479,101.5178,0.9334564750000001,0.9334564750000001,0.9334564750000001,0.9334564750000001
4663,1997-02,United Kingdom,44.98119,65.0,69.3,75.25062,1.99657325,1.99657325,1.99657325,1.99657325
4664,1997-02,United States,55.74312,65.08562,67.33694,69.47469,4.37732525,4.37732525,4.37732525,4.37732525
4666,1997-03,Canada,56.53749,63.53066,71.26679,74.25319,2.67074475,2.67074475,2.67074475,2.67074475
4668,1997-03,France,61.12319,73.36,77.53,80.49818,1.384189355,1.384189355,1.384189355,1.384189355
4669,1997-03,Germany,52.54265,75.77579,77.24583,81.16096,1.613781975,1.613781975,1.613781975,1.613781975
4671,1997-03,Italy,60.57971,69.45187,70.33303,71.50462,1.94729485,1.94729485,1.94729485,1.94729485
4672,1997-03,Japan,80.12437,91.62892,97.8366,101.89,0.797302925,0.797302925,0.797302925,0.797302925
4673,1997-03,United Kingdom,44.88101,64.6,69.4,75.65356,1.6310225000000003,1.6310225000000003,1.6310225000000003,1.6310225000000003
4674,1997-03,United States,54.80667,65.08562,67.50571,69.76365,3.3661744999999996,3.3661744999999996,3.3661744999999996,3.3661744999999996
4676,1997-04,Canada,55.60078,63.31818,71.26679,74.41264,1.493048675,1.493048675,1.493048675,1.493048675
4678,1997-04,France,60.66504,73.57,77.56,80.55993,1.045803525,1.045803525,1.045803525,1.045803525
4679,1997-04,Germany,52.40987,76.31067,77.15253,80.96147,1.3243985,1.3243985,1.3243985,1.3243985
4681,1997-04,Italy,60.32101,69.51871,70.39957,71.60605,1.3360977975000001,1.3360977975000001,1.3360977975000001,1.3360977975000001
4682,1997-04,Japan,81.59725,94.19211,99.77094,103.6579,2.3078165,2.3078165,2.3078165,2.3078165
4683,1997-04,United Kingdom,44.68065,64.8,69.7,75.95577,1.3735505,1.3735505,1.3735505,1.3735505
4684,1997-04,United States,54.21523,65.00307,67.59009,69.92877,1.97539875,1.97539875,1.97539875,1.97539875
4686,1997-05,Canada,55.66769,63.60149,71.3458,74.45578,0.9213805,0.9213805,0.9213805,0.9213805
4688,1997-05,France,60.3945,74.21,77.67,80.58986,0.904492625,0.904492625,0.904492625,0.904492625
4689,1997-05,Germany,52.33648,76.93471,77.33912,81.11232,1.64717725,1.64717725,1.64717725,1.64717725
4691,1997-05,Italy,60.30094,69.51871,70.5992,71.87984,1.1931470000000002,1.1931470000000002,1.1931470000000002,1.1931470000000002
4692,1997-05,Japan,81.89182,94.15977,99.97455,103.9244,2.4060242499999998,2.4060242499999998,2.4060242499999998,2.4060242499999998
4693,1997-05,United Kingdom,44.58047,65.3,70.0,76.15725,1.34901275,1.34901275,1.34901275,1.34901275
4694,1997-05,United States,54.16595,65.00307,67.5479,69.88749,1.33317425,1.33317425,1.33317425,1.33317425
4696,1997-06,Canada,55.93532,63.81396,71.50382,74.58907,1.379789675,1.379789675,1.379789675,1.379789675
4698,1997-06,France,60.21983,74.21,77.65,80.5901,1.1565208500000002,1.1565208500000002,1.1565208500000002,1.1565208500000002
4699,1997-06,Germany,52.13732,77.2913,77.43241,81.20781,1.85138625,1.85138625,1.85138625,1.85138625
4701,1997-06,Italy,60.24509,69.45187,70.5992,71.90286,1.04840975,1.04840975,1.04840975,1.04840975
4702,1997-06,Japan,81.69544,94.39893,99.97455,103.9139,2.8261495,2.8261495,2.8261495,2.8261495
4703,1997-06,United Kingdom,44.68065,66.0,70.1,76.15725,1.70748525,1.70748525,1.70748525,1.70748525
4704,1997-06,United States,55.34883,64.92053,67.63228,69.84621,1.6384316,1.6384316,1.6384316,1.6384316
4706,1997-07,Canada,55.46696,64.16809,71.50382,74.58523,1.9688655,1.9688655,1.9688655,1.9688655
4708,1997-07,France,59.99917,74.44,77.55,80.423,1.2403944,1.2403944,1.2403944,1.2403944
4709,1997-07,Germany,52.26309,76.93471,78.08546,82.12978,2.18999925,2.18999925,2.18999925,2.18999925
4711,1997-07,Italy,60.05312,69.25134,70.5992,71.97456,1.69755875,1.69755875,1.69755875,1.69755875
4712,1997-07,Japan,81.79363,93.39424,99.56732,103.6059,2.2126592499999997,2.2126592499999997,2.2126592499999997,2.2126592499999997
4713,1997-07,United Kingdom,45.4821,65.6,70.0,75.7543,2.44889025,2.44889025,2.44889025,2.44889025
4714,1997-07,United States,54.90525,65.08562,67.71666,69.97005,1.5011463,1.5011463,1.5011463,1.5011463
4716,1997-08,Canada,56.6044,63.60149,71.58283,74.64447,2.38443575,2.38443575,2.38443575,2.38443575
4718,1997-08,France,60.68377,74.27,77.75,80.64001,1.993876,1.993876,1.993876,1.993876
4719,1997-08,Germany,53.26408,76.39982,78.17875,82.17886,2.66880225,2.66880225,2.66880225,2.66880225
4721,1997-08,Italy,60.23155,69.0508,70.66573,72.09685,1.71944275,1.71944275,1.71944275,1.71944275
4722,1997-08,Japan,81.69544,94.50549,99.66913,103.3985,2.52445275,2.52445275,2.52445275,2.52445275
4723,1997-08,United Kingdom,45.983,65.8,70.3,76.15725,2.33679025,2.33679025,2.33679025,2.33679025
4724,1997-08,United States,55.4474,65.41579,67.84323,70.01133,1.92839965,1.92839965,1.92839965,1.92839965
4726,1997-09,Canada,56.80513,62.8224,71.58283,74.75998,2.062602,2.062602,2.062602,2.062602
4728,1997-09,France,60.6474,74.54,77.89,80.77277,1.627482975,1.627482975,1.627482975,1.627482975
4729,1997-09,Germany,53.07893,76.22153,77.99216,81.99206,2.234093,2.234093,2.234093,2.234093
4731,1997-09,Italy,60.02168,69.11765,70.73228,72.19302,1.520881125,1.520881125,1.520881125,1.520881125
4732,1997-09,Japan,81.49906,94.2568,100.3818,104.5285,2.636945,2.636945,2.636945,2.636945
4733,1997-09,United Kingdom,45.68246,65.6,70.5,76.5602,1.8519287500000001,1.8519287500000001,1.8519287500000001,1.8519287500000001
4734,1997-09,United States,56.13741,65.45707,68.012,70.17645,2.00488175,2.00488175,2.00488175,2.00488175
4736,1997-10,Canada,56.33677,62.96405,71.58283,74.79472,1.14219975,1.14219975,1.14219975,1.14219975
4738,1997-10,France,60.76133,74.73,77.85,80.64663,1.17512511,1.17512511,1.17512511,1.17512511
4739,1997-10,Germany,53.24308,76.13238,77.89887,81.85418,1.9946717500000002,1.9946717500000002,1.9946717500000002,1.9946717500000002
4741,1997-10,Italy,60.32971,69.25134,70.93189,72.39742,1.651017575,1.651017575,1.651017575,1.651017575
4742,1997-10,Japan,81.20448,94.67513,100.6872,104.8568,2.5354877499999997,2.5354877499999997,2.5354877499999997,2.5354877499999997
4743,1997-10,United Kingdom,45.4821,65.7,70.6,76.66093,1.8151100000000002,1.8151100000000002,1.8151100000000002,1.8151100000000002
4744,1997-10,United States,54.95453,65.62215,68.18076,70.50669,1.6670341,1.6670341,1.6670341,1.6670341
4746,1997-11,Canada,55.66769,63.67231,71.50382,74.64931,0.6277058,0.6277058,0.6277058,0.6277058
4748,1997-11,France,61.15264,75.26,77.98,80.62573,1.4335524,1.4335524,1.4335524,1.4335524
4749,1997-11,Germany,52.89195,76.39982,77.89887,81.86655,2.087738,2.087738,2.087738,2.087738
4751,1997-11,Italy,60.57753,69.38503,71.19806,72.69887,1.45796765,1.45796765,1.45796765,1.45796765
4752,1997-11,Japan,80.90991,91.89698,99.97455,104.7394,1.953983,1.953983,1.953983,1.953983
4753,1997-11,United Kingdom,45.38192,65.4,70.6,76.96314,1.74304425,1.74304425,1.74304425,1.74304425
4754,1997-11,United States,54.56024,65.66343,68.13857,70.50669,1.2075559999999999,1.2075559999999999,1.2075559999999999,1.2075559999999999
4756,1997-12,Canada,55.46696,63.60149,71.42481,74.58488,0.39751784999999995,0.39751784999999995,0.39751784999999995,0.39751784999999995
4758,1997-12,France,61.00724,75.13,78.02,80.74104,1.1020335499999998,1.1020335499999998,1.1020335499999998,1.1020335499999998
4759,1997-12,Germany,52.76618,76.84556,78.08546,82.05878,1.9289709,1.9289709,1.9289709,1.9289709
4761,1997-12,Italy,60.41699,69.58556,71.19806,72.66517,1.365054,1.365054,1.365054,1.365054
4762,1997-12,Japan,80.71352,91.50307,99.77094,104.6482,1.317045825,1.317045825,1.317045825,1.317045825
4763,1997-12,United Kingdom,45.08138,65.4,70.7,77.06388,1.050482325,1.050482325,1.050482325,1.050482325
4764,1997-12,United States,53.42665,65.7047,68.05419,70.46542,0.37058227499999996,0.37058227499999996,0.37058227499999996,0.37058227499999996
4766,1998-01,Canada,55.06551,65.018,71.81985,74.89555,0.5843794999999999,0.5843794999999999,0.5843794999999999,0.5843794999999999
4768,1998-01,France,60.79714,75.1,77.78,80.44911,0.23692667499999998,0.23692667499999998,0.23692667499999998,0.23692667499999998
4769,1998-01,Germany,51.84356,77.6479,78.08546,82.07694,0.60652825,0.60652825,0.60652825,0.60652825
4771,1998-01,Italy,60.46562,69.85294,71.39767,72.86326,1.2698328,1.2698328,1.2698328,1.2698328
4772,1998-01,Japan,80.22256,93.53493,99.66913,103.8565,1.369078475,1.369078475,1.369078475,1.369078475
4773,1998-01,United Kingdom,44.78083,65.3,70.4,76.25799,0.8201613249999999,0.8201613249999999,0.8201613249999999,0.8201613249999999
4774,1998-01,United States,52.19448,66.44759,68.18076,70.67181,-0.19694275,-0.19694275,-0.19694275,-0.19694275
4776,1998-02,Canada,54.06189,64.30975,71.89886,75.25683,-0.289780225,-0.289780225,-0.289780225,-0.289780225
4778,1998-02,France,60.63588,75.12,78.07,80.86727,0.48405645,0.48405645,0.48405645,0.48405645
4779,1998-02,Germany,51.55828,77.55875,78.27204,82.39435,0.62693675,0.62693675,0.62693675,0.62693675
4781,1998-02,Italy,60.3433,69.91978,71.5973,73.13228,1.33015464,1.33015464,1.33015464,1.33015464
4782,1998-02,Japan,78.55331,94.19153,99.56732,103.6792,1.0229065,1.0229065,1.0229065,1.0229065
4783,1998-02,United Kingdom,44.68065,65.3,70.6,76.5602,0.8180356500000001,0.8180356500000001,0.8180356500000001,0.8180356500000001
4784,1998-02,United States,50.86375,66.03487,68.30733,71.04333,-0.8989687499999999,-0.8989687499999999,-0.8989687499999999,-0.8989687499999999
4786,1998-03,Canada,53.45972,64.52222,71.97787,75.39917,-0.3354745750000001,-0.3354745750000001,-0.3354745750000001,-0.3354745750000001
