TIME_PERIOD,interest_rate,country
1994-09,4.75,United States
1994-10,4.75,United States
1994-11,5.5,United States
1994-12,5.5,United States
1995-01,5.5,United States
1995-02,6.0,United States
1995-03,6.0,United States
1995-04,6.0,United States
1995-05,6.0,United States
1995-06,6.0,United States
1995-07,5.75,United States
1995-08,5.75,United States
1995-09,5.75,United States
1995-10,5.75,United States
1995-11,5.75,United States
1995-12,5.5,United States
1996-01,5.25,United States
1996-02,5.25,United States
1996-03,5.25,United States
1996-04,5.25,United States
1996-05,5.25,United States
1996-06,5.25,United States
1996-07,5.25,United States
1996-08,5.25,United States
1996-09,5.25,United States
1996-10,5.25,United States
1996-11,5.25,United States
1996-12,5.25,United States
1997-01,5.25,United States
1997-02,5.25,United States
1997-03,5.5,United States
1997-04,5.5,United States
1997-05,5.5,United States
1997-06,5.5,United States
1997-07,5.5,United States
1997-08,5.5,United States
1997-09,5.5,United States
1997-10,5.5,United States
1997-11,5.5,United States
1997-12,5.5,United States
1998-01,5.5,United States
1998-02,5.5,United States
1998-03,5.5,United States
1998-04,5.5,United States
1998-05,5.5,United States
1998-06,5.5,United States
1998-07,5.5,United States
1998-08,5.5,United States
1998-09,5.25,United States
1998-10,5.0,United States
1998-11,4.75,United States
1998-12,4.75,United States
1999-01,4.75,United States
1999-02,4.75,United States
1999-03,4.75,United States
1999-04,4.75,United States
1999-05,4.75,United States
1999-06,5.0,United States
1999-07,5.0,United States
1999-08,5.25,United States
1999-09,5.25,United States
1999-10,5.25,United States
1999-11,5.5,United States
1999-12,5.5,United States
2000-01,5.5,United States
2000-02,5.75,United States
2000-03,6.0,United States
2000-04,6.0,United States
2000-05,6.5,United States
2000-06,6.5,United States
2000-07,6.5,United States
2000-08,6.5,United States
2000-09,6.5,United States
2000-10,6.5,United States
2000-11,6.5,United States
2000-12,6.5,United States
2001-01,5.5,United States
2001-02,5.5,United States
2001-03,5.0,United States
2001-04,4.5,United States
2001-05,4.0,United States
2001-06,3.75,United States
2001-07,3.75,United States
2001-08,3.5,United States
2001-09,3.0,United States
2001-10,2.5,United States
2001-11,2.0,United States
2001-12,1.75,United States
2002-01,1.75,United States
2002-02,1.75,United States
2002-03,1.75,United States
2002-04,1.75,United States
2002-05,1.75,United States
2002-06,1.75,United States
2002-07,1.75,United States
2002-08,1.75,United States
2002-09,1.75,United States
2002-10,1.75,United States
2002-11,1.25,United States
2002-12,1.25,United States
2003-01,1.25,United States
2003-02,1.25,United States
2003-03,1.25,United States
2003-04,1.25,United States
2003-05,1.25,United States
2003-06,1.0,United States
2003-07,1.0,United States
2003-08,1.0,United States
2003-09,1.0,United States
2003-10,1.0,United States
2003-11,1.0,United States
2003-12,1.0,United States
2004-01,1.0,United States
2004-02,1.0,United States
2004-03,1.0,United States
2004-04,1.0,United States
2004-05,1.0,United States
2004-06,1.25,United States
2004-07,1.25,United States
2004-08,1.5,United States
2004-09,1.75,United States
2004-10,1.75,United States
2004-11,2.0,United States
2004-12,2.25,United States
2005-01,2.25,United States
2005-02,2.5,United States
2005-03,2.75,United States
2005-04,2.75,United States
2005-05,3.0,United States
2005-06,3.25,United States
2005-07,3.25,United States
2005-08,3.5,United States
2005-09,3.75,United States
2005-10,3.75,United States
2005-11,4.0,United States
2005-12,4.25,United States
2006-01,4.5,United States
2006-02,4.5,United States
2006-03,4.75,United States
2006-04,4.75,United States
2006-05,5.0,United States
2006-06,5.25,United States
2006-07,5.25,United States
2006-08,5.25,United States
2006-09,5.25,United States
2006-10,5.25,United States
2006-11,5.25,United States
2006-12,5.25,United States
2007-01,5.25,United States
2007-02,5.25,United States
2007-03,5.25,United States
2007-04,5.25,United States
2007-05,5.25,United States
2007-06,5.25,United States
2007-07,5.25,United States
2007-08,5.25,United States
2007-09,4.75,United States
2007-10,4.5,United States
2007-11,4.5,United States
2007-12,4.25,United States
2008-01,3.0,United States
2008-02,3.0,United States
2008-03,2.25,United States
2008-04,2.0,United States
2008-05,2.0,United States
2008-06,2.0,United States
2008-07,2.0,United States
2008-08,2.0,United States
2008-09,2.0,United States
2008-10,1.0,United States
2008-11,1.0,United States
2008-12,0.125,United States
2009-01,0.125,United States
2009-02,0.125,United States
2009-03,0.125,United States
2009-04,0.125,United States
2009-05,0.125,United States
2009-06,0.125,United States
2009-07,0.125,United States
2009-08,0.125,United States
2009-09,0.125,United States
2009-10,0.125,United States
2009-11,0.125,United States
2009-12,0.125,United States
2010-01,0.125,United States
2010-02,0.125,United States
2010-03,0.125,United States
2010-04,0.125,United States
2010-05,0.125,United States
2010-06,0.125,United States
2010-07,0.125,United States
2010-08,0.125,United States
2010-09,0.125,United States
2010-10,0.125,United States
2010-11,0.125,United States
2010-12,0.125,United States
2011-01,0.125,United States
2011-02,0.125,United States
2011-03,0.125,United States
2011-04,0.125,United States
2011-05,0.125,United States
2011-06,0.125,United States
2011-07,0.125,United States
2011-08,0.125,United States
2011-09,0.125,United States
2011-10,0.125,United States
2011-11,0.125,United States
2011-12,0.125,United States
2012-01,0.125,United States
2012-02,0.125,United States
2012-03,0.125,United States
2012-04,0.125,United States
2012-05,0.125,United States
2012-06,0.125,United States
2012-07,0.125,United States
2012-08,0.125,United States
2012-09,0.125,United States
2012-10,0.125,United States
2012-11,0.125,United States
2012-12,0.125,United States
2013-01,0.125,United States
2013-02,0.125,United States
2013-03,0.125,United States
2013-04,0.125,United States
2013-05,0.125,United States
2013-06,0.125,United States
2013-07,0.125,United States
2013-08,0.125,United States
2013-09,0.125,United States
2013-10,0.125,United States
2013-11,0.125,United States
2013-12,0.125,United States
2014-01,0.125,United States
2014-02,0.125,United States
2014-03,0.125,United States
2014-04,0.125,United States
2014-05,0.125,United States
2014-06,0.125,United States
2014-07,0.125,United States
2014-08,0.125,United States
2014-09,0.125,United States
2014-10,0.125,United States
2014-11,0.125,United States
2014-12,0.125,United States
2015-01,0.125,United States
2015-02,0.125,United States
2015-03,0.125,United States
2015-04,0.125,United States
2015-05,0.125,United States
2015-06,0.125,United States
2015-07,0.125,United States
2015-08,0.125,United States
2015-09,0.125,United States
2015-10,0.125,United States
2015-11,0.125,United States
2015-12,0.375,United States
2016-01,0.375,United States
2016-02,0.375,United States
2016-03,0.375,United States
2016-04,0.375,United States
2016-05,0.375,United States
2016-06,0.375,United States
2016-07,0.375,United States
2016-08,0.375,United States
2016-09,0.375,United States
2016-10,0.375,United States
2016-11,0.375,United States
2016-12,0.625,United States
2017-01,0.625,United States
2017-02,0.625,United States
2017-03,0.875,United States
2017-04,0.875,United States
2017-05,0.875,United States
2017-06,1.125,United States
2017-07,1.125,United States
2017-08,1.125,United States
2017-09,1.125,United States
2017-10,1.125,United States
2017-11,1.125,United States
2017-12,1.375,United States
2018-01,1.375,United States
2018-02,1.375,United States
2018-03,1.625,United States
2018-04,1.625,United States
2018-05,1.625,United States
2018-06,1.875,United States
2018-07,1.875,United States
2018-08,1.875,United States
2018-09,2.125,United States
2018-10,2.125,United States
2018-11,2.125,United States
2018-12,2.375,United States
2019-01,2.375,United States
2019-02,2.375,United States
2019-03,2.375,United States
2019-04,2.375,United States
2019-05,2.375,United States
2019-06,2.375,United States
2019-07,2.375,United States
2019-08,2.125,United States
2019-09,1.875,United States
2019-10,1.625,United States
2019-11,1.625,United States
2019-12,1.625,United States
2020-01,1.625,United States
2020-02,1.625,United States
2020-03,0.125,United States
2020-04,0.125,United States
2020-05,0.125,United States
2020-06,0.125,United States
2020-07,0.125,United States
2020-08,0.125,United States
2020-09,0.125,United States
2020-10,0.125,United States
2020-11,0.125,United States
2020-12,0.125,United States
2021-01,0.125,United States
2021-02,0.125,United States
2021-03,0.125,United States
2021-04,0.125,United States
2021-05,0.125,United States
2021-06,0.125,United States
2021-07,0.125,United States
2021-08,0.125,United States
2021-09,0.125,United States
2021-10,0.125,United States
2021-11,0.125,United States
2021-12,0.125,United States
2022-01,0.125,United States
2022-02,0.125,United States
2022-03,0.375,United States
2022-04,0.375,United States
2022-05,0.875,United States
2022-06,1.625,United States
2022-07,2.375,United States
2022-08,2.375,United States
2022-09,3.125,United States
2022-10,3.125,United States
2022-11,3.875,United States
2022-12,4.375,United States
2023-01,4.375,United States
2023-02,4.625,United States
2023-03,4.875,United States
2023-04,4.875,United States
2023-05,5.125,United States
2023-06,5.125,United States
2023-07,5.375,United States
2023-08,5.375,United States
2023-09,5.375,United States
2023-10,5.375,United States
2023-11,5.375,United States
2023-12,5.375,United States
2024-01,5.375,United States
2024-02,5.375,United States
2024-03,5.375,United States
2024-04,5.375,United States
2024-05,5.375,United States
2024-06,5.375,United States
2024-07,5.375,United States
2024-08,5.375,United States
2024-09,4.875,United States
1946-01,3.29,Japan
1946-02,3.29,Japan
1946-03,3.29,Japan
1946-04,3.29,Japan
1946-05,3.29,Japan
1946-06,3.29,Japan
1946-07,3.29,Japan
1946-08,3.29,Japan
1946-09,3.29,Japan
1946-10,3.65,Japan
1946-11,3.65,Japan
1946-12,3.65,Japan
1947-01,3.65,Japan
1947-02,3.65,Japan
1947-03,3.65,Japan
1947-04,3.65,Japan
1947-05,3.65,Japan
1947-06,3.65,Japan
1947-07,3.65,Japan
1947-08,3.65,Japan
1947-09,3.65,Japan
1947-10,3.65,Japan
1947-11,3.65,Japan
1947-12,3.65,Japan
1948-01,3.65,Japan
1948-02,3.65,Japan
1948-03,3.65,Japan
1948-04,4.38,Japan
1948-05,4.38,Japan
1948-06,4.38,Japan
1948-07,5.11,Japan
1948-08,5.11,Japan
1948-09,5.11,Japan
1948-10,5.11,Japan
1948-11,5.11,Japan
1948-12,5.11,Japan
1949-01,5.11,Japan
1949-02,5.11,Japan
1949-03,5.11,Japan
1949-04,5.11,Japan
1949-05,5.11,Japan
1949-06,5.11,Japan
1949-07,5.11,Japan
1949-08,5.11,Japan
1949-09,5.11,Japan
1949-10,5.11,Japan
1949-11,5.11,Japan
1949-12,5.11,Japan
1950-01,5.11,Japan
1950-02,5.11,Japan
1950-03,5.11,Japan
1950-04,5.11,Japan
1950-05,5.11,Japan
1950-06,5.11,Japan
1950-07,5.11,Japan
1950-08,5.11,Japan
1950-09,5.11,Japan
1950-10,5.11,Japan
1950-11,5.11,Japan
1950-12,5.11,Japan
1951-01,5.11,Japan
1951-02,5.11,Japan
1951-03,5.11,Japan
1951-04,5.11,Japan
1951-05,5.11,Japan
1951-06,5.11,Japan
1951-07,5.11,Japan
1951-08,5.11,Japan
1951-09,5.11,Japan
1951-10,5.84,Japan
1951-11,5.84,Japan
1951-12,5.84,Japan
1952-01,5.84,Japan
1952-02,5.84,Japan
1952-03,5.84,Japan
1952-04,5.84,Japan
1952-05,5.84,Japan
1952-06,5.84,Japan
1952-07,5.84,Japan
1952-08,5.84,Japan
1952-09,5.84,Japan
1952-10,5.84,Japan
1952-11,5.84,Japan
1952-12,5.84,Japan
1953-01,5.84,Japan
1953-02,5.84,Japan
1953-03,5.84,Japan
1953-04,5.84,Japan
1953-05,5.84,Japan
1953-06,5.84,Japan
1953-07,5.84,Japan
1953-08,5.84,Japan
1953-09,5.84,Japan
1953-10,5.84,Japan
1953-11,5.84,Japan
1953-12,5.84,Japan
1954-01,5.84,Japan
1954-02,5.84,Japan
1954-03,5.84,Japan
1954-04,5.84,Japan
1954-05,5.84,Japan
1954-06,5.84,Japan
1954-07,5.84,Japan
1954-08,5.84,Japan
1954-09,5.84,Japan
1954-10,5.84,Japan
1954-11,5.84,Japan
1954-12,5.84,Japan
1955-01,5.84,Japan
1955-02,5.84,Japan
1955-03,5.84,Japan
1955-04,5.84,Japan
1955-05,5.84,Japan
1955-06,5.84,Japan
1955-07,5.84,Japan
1955-08,7.3,Japan
1955-09,7.3,Japan
1955-10,7.3,Japan
1955-11,7.3,Japan
1955-12,7.3,Japan
1956-01,7.3,Japan
1956-02,7.3,Japan
1956-03,7.3,Japan
1956-04,7.3,Japan
1956-05,7.3,Japan
1956-06,7.3,Japan
1956-07,7.3,Japan
1956-08,7.3,Japan
1956-09,7.3,Japan
1956-10,7.3,Japan
1956-11,7.3,Japan
1956-12,7.3,Japan
1957-01,7.3,Japan
1957-02,7.3,Japan
1957-03,7.67,Japan
1957-04,7.67,Japan
1957-05,8.4,Japan
1957-06,8.4,Japan
1957-07,8.4,Japan
1957-08,8.4,Japan
1957-09,8.4,Japan
1957-10,8.4,Japan
1957-11,8.4,Japan
1957-12,8.4,Japan
1958-01,8.4,Japan
1958-02,8.4,Japan
1958-03,8.4,Japan
1958-04,8.4,Japan
1958-05,8.4,Japan
1958-06,7.67,Japan
1958-07,7.67,Japan
1958-08,7.67,Japan
1958-09,7.3,Japan
1958-10,7.3,Japan
1958-11,7.3,Japan
1958-12,7.3,Japan
1959-01,7.3,Japan
1959-02,6.94,Japan
1959-03,6.94,Japan
1959-04,6.94,Japan
1959-05,6.94,Japan
1959-06,6.94,Japan
1959-07,6.94,Japan
1959-08,6.94,Japan
1959-09,6.94,Japan
1959-10,6.94,Japan
1959-11,6.94,Japan
1959-12,7.3,Japan
1960-01,7.3,Japan
1960-02,7.3,Japan
1960-03,7.3,Japan
1960-04,7.3,Japan
1960-05,7.3,Japan
1960-06,7.3,Japan
1960-07,7.3,Japan
1960-08,6.94,Japan
1960-09,6.94,Japan
1960-10,6.94,Japan
1960-11,6.94,Japan
1960-12,6.94,Japan
1961-01,6.57,Japan
1961-02,6.57,Japan
1961-03,6.57,Japan
1961-04,6.57,Japan
1961-05,6.57,Japan
1961-06,6.57,Japan
1961-07,6.94,Japan
1961-08,6.94,Japan
1961-09,7.3,Japan
1961-10,7.3,Japan
1961-11,7.3,Japan
1961-12,7.3,Japan
1962-01,7.3,Japan
1962-02,7.3,Japan
1962-03,7.3,Japan
1962-04,7.3,Japan
1962-05,7.3,Japan
1962-06,7.3,Japan
1962-07,7.3,Japan
1962-08,7.3,Japan
1962-09,7.3,Japan
1962-10,6.94,Japan
1962-11,6.57,Japan
1962-12,6.57,Japan
1963-01,6.57,Japan
1963-02,6.57,Japan
1963-03,6.21,Japan
1963-04,5.84,Japan
1963-05,5.84,Japan
1963-06,5.84,Japan
1963-07,5.84,Japan
1963-08,5.84,Japan
1963-09,5.84,Japan
1963-10,5.84,Japan
1963-11,5.84,Japan
1963-12,5.84,Japan
1964-01,5.84,Japan
1964-02,5.84,Japan
1964-03,6.57,Japan
1964-04,6.57,Japan
1964-05,6.57,Japan
1964-06,6.57,Japan
1964-07,6.57,Japan
1964-08,6.57,Japan
1964-09,6.57,Japan
1964-10,6.57,Japan
1964-11,6.57,Japan
1964-12,6.57,Japan
1965-01,6.21,Japan
1965-02,6.21,Japan
1965-03,6.21,Japan
1965-04,5.84,Japan
1965-05,5.84,Japan
1965-06,5.48,Japan
1965-07,5.48,Japan
1965-08,5.48,Japan
1965-09,5.48,Japan
1965-10,5.48,Japan
1965-11,5.48,Japan
1965-12,5.48,Japan
1966-01,5.48,Japan
1966-02,5.48,Japan
1966-03,5.48,Japan
1966-04,5.48,Japan
1966-05,5.48,Japan
1966-06,5.48,Japan
1966-07,5.48,Japan
1966-08,5.48,Japan
1966-09,5.48,Japan
1966-10,5.48,Japan
1966-11,5.48,Japan
1966-12,5.48,Japan
1967-01,5.48,Japan
1967-02,5.48,Japan
1967-03,5.48,Japan
1967-04,5.48,Japan
1967-05,5.48,Japan
1967-06,5.48,Japan
1967-07,5.48,Japan
1967-08,5.48,Japan
1967-09,5.84,Japan
1967-10,5.84,Japan
1967-11,5.84,Japan
1967-12,5.84,Japan
1968-01,6.21,Japan
1968-02,6.21,Japan
1968-03,6.21,Japan
1968-04,6.21,Japan
1968-05,6.21,Japan
1968-06,6.21,Japan
1968-07,6.21,Japan
1968-08,5.84,Japan
1968-09,5.84,Japan
1968-10,5.84,Japan
1968-11,5.84,Japan
1968-12,5.84,Japan
1969-01,5.84,Japan
1969-02,5.84,Japan
1969-03,5.84,Japan
1969-04,5.84,Japan
1969-05,5.84,Japan
1969-06,5.84,Japan
1969-07,5.84,Japan
1969-08,5.84,Japan
1969-09,6.25,Japan
1969-10,6.25,Japan
1969-11,6.25,Japan
1969-12,6.25,Japan
1970-01,6.25,Japan
1970-02,6.25,Japan
1970-03,6.25,Japan
1970-04,6.25,Japan
1970-05,6.25,Japan
1970-06,6.25,Japan
1970-07,6.25,Japan
1970-08,6.25,Japan
1970-09,6.25,Japan
1970-10,6.0,Japan
1970-11,6.0,Japan
1970-12,6.0,Japan
1971-01,5.75,Japan
1971-02,5.75,Japan
1971-03,5.75,Japan
1971-04,5.75,Japan
1971-05,5.5,Japan
1971-06,5.5,Japan
1971-07,5.25,Japan
1971-08,5.25,Japan
1971-09,5.25,Japan
1971-10,5.25,Japan
1971-11,5.25,Japan
1971-12,4.75,Japan
1972-01,4.75,Japan
1972-02,4.75,Japan
1972-03,4.75,Japan
1972-04,4.75,Japan
1972-05,4.75,Japan
1972-06,4.25,Japan
1972-07,4.25,Japan
1972-08,4.25,Japan
1972-09,4.25,Japan
1972-10,4.25,Japan
1972-11,4.25,Japan
1972-12,4.25,Japan
1973-01,4.25,Japan
1973-02,4.25,Japan
1973-03,4.25,Japan
1973-04,5.0,Japan
1973-05,5.5,Japan
1973-06,5.5,Japan
1973-07,6.0,Japan
1973-08,7.0,Japan
1973-09,7.0,Japan
1973-10,7.0,Japan
1973-11,7.0,Japan
1973-12,9.0,Japan
1974-01,9.0,Japan
1974-02,9.0,Japan
1974-03,9.0,Japan
1974-04,9.0,Japan
1974-05,9.0,Japan
1974-06,9.0,Japan
1974-07,9.0,Japan
1974-08,9.0,Japan
1974-09,9.0,Japan
1974-10,9.0,Japan
1974-11,9.0,Japan
1974-12,9.0,Japan
1975-01,9.0,Japan
1975-02,9.0,Japan
1975-03,9.0,Japan
1975-04,8.5,Japan
1975-05,8.5,Japan
1975-06,8.0,Japan
1975-07,8.0,Japan
1975-08,7.5,Japan
1975-09,7.5,Japan
1975-10,6.5,Japan
1975-11,6.5,Japan
1975-12,6.5,Japan
1976-01,6.5,Japan
1976-02,6.5,Japan
1976-03,6.5,Japan
1976-04,6.5,Japan
1976-05,6.5,Japan
1976-06,6.5,Japan
1976-07,6.5,Japan
1976-08,6.5,Japan
1976-09,6.5,Japan
1976-10,6.5,Japan
1976-11,6.5,Japan
1976-12,6.5,Japan
1977-01,6.5,Japan
1977-02,6.5,Japan
1977-03,6.0,Japan
1977-04,5.0,Japan
1977-05,5.0,Japan
1977-06,5.0,Japan
1977-07,5.0,Japan
1977-08,5.0,Japan
1977-09,4.25,Japan
1977-10,4.25,Japan
1977-11,4.25,Japan
1977-12,4.25,Japan
1978-01,4.25,Japan
1978-02,4.25,Japan
1978-03,3.5,Japan
1978-04,3.5,Japan
1978-05,3.5,Japan
1978-06,3.5,Japan
1978-07,3.5,Japan
1978-08,3.5,Japan
1978-09,3.5,Japan
1978-10,3.5,Japan
1978-11,3.5,Japan
1978-12,3.5,Japan
1979-01,3.5,Japan
1979-02,3.5,Japan
1979-03,3.5,Japan
1979-04,4.25,Japan
1979-05,4.25,Japan
1979-06,4.25,Japan
1979-07,5.25,Japan
1979-08,5.25,Japan
1979-09,5.25,Japan
1979-10,5.25,Japan
1979-11,6.25,Japan
1979-12,6.25,Japan
1980-01,6.25,Japan
1980-02,7.25,Japan
1980-03,9.0,Japan
1980-04,9.0,Japan
1980-05,9.0,Japan
1980-06,9.0,Japan
1980-07,9.0,Japan
1980-08,8.25,Japan
1980-09,8.25,Japan
1980-10,8.25,Japan
1980-11,7.25,Japan
1980-12,7.25,Japan
1981-01,7.25,Japan
1981-02,7.25,Japan
1981-03,6.25,Japan
1981-04,6.25,Japan
1981-05,6.25,Japan
1981-06,6.25,Japan
1981-07,6.25,Japan
1981-08,6.25,Japan
1981-09,6.25,Japan
1981-10,6.25,Japan
1981-11,6.25,Japan
1981-12,5.5,Japan
1982-01,5.5,Japan
1982-02,5.5,Japan
1982-03,5.5,Japan
1982-04,5.5,Japan
1982-05,5.5,Japan
1982-06,5.5,Japan
1982-07,5.5,Japan
1982-08,5.5,Japan
1982-09,5.5,Japan
1982-10,5.5,Japan
1982-11,5.5,Japan
1982-12,5.5,Japan
1983-01,5.5,Japan
1983-02,5.5,Japan
1983-03,5.5,Japan
1983-04,5.5,Japan
1983-05,5.5,Japan
1983-06,5.5,Japan
1983-07,5.5,Japan
1983-08,5.5,Japan
1983-09,5.5,Japan
1983-10,5.0,Japan
1983-11,5.0,Japan
1983-12,5.0,Japan
1984-01,5.0,Japan
1984-02,5.0,Japan
1984-03,5.0,Japan
1984-04,5.0,Japan
1984-05,5.0,Japan
1984-06,5.0,Japan
1984-07,5.0,Japan
1984-08,5.0,Japan
1984-09,5.0,Japan
1984-10,5.0,Japan
1984-11,5.0,Japan
1984-12,5.0,Japan
1985-01,5.0,Japan
1985-02,5.0,Japan
1985-03,5.0,Japan
1985-04,5.0,Japan
1985-05,5.0,Japan
1985-06,5.0,Japan
1985-07,5.0,Japan
1985-08,5.0,Japan
1985-09,5.0,Japan
1985-10,5.0,Japan
1985-11,5.0,Japan
1985-12,5.0,Japan
1986-01,4.5,Japan
1986-02,4.5,Japan
1986-03,4.0,Japan
1986-04,3.5,Japan
1986-05,3.5,Japan
1986-06,3.5,Japan
1986-07,3.5,Japan
1986-08,3.5,Japan
1986-09,3.5,Japan
1986-10,3.5,Japan
1986-11,3.0,Japan
1986-12,3.0,Japan
1987-01,3.0,Japan
1987-02,2.5,Japan
1987-03,2.5,Japan
1987-04,2.5,Japan
1987-05,2.5,Japan
1987-06,2.5,Japan
1987-07,2.5,Japan
1987-08,2.5,Japan
1987-09,2.5,Japan
1987-10,2.5,Japan
1987-11,2.5,Japan
1987-12,2.5,Japan
1988-01,2.5,Japan
1988-02,2.5,Japan
1988-03,2.5,Japan
1988-04,2.5,Japan
1988-05,2.5,Japan
1988-06,2.5,Japan
1988-07,2.5,Japan
1988-08,2.5,Japan
1988-09,2.5,Japan
1988-10,2.5,Japan
1988-11,2.5,Japan
1988-12,2.5,Japan
1989-01,2.5,Japan
1989-02,2.5,Japan
1989-03,2.5,Japan
1989-04,2.5,Japan
1989-05,3.25,Japan
1989-06,3.25,Japan
1989-07,3.25,Japan
1989-08,3.25,Japan
1989-09,3.25,Japan
1989-10,3.75,Japan
1989-11,3.75,Japan
1989-12,4.25,Japan
1990-01,4.25,Japan
1990-02,4.25,Japan
1990-03,5.25,Japan
1990-04,5.25,Japan
1990-05,5.25,Japan
1990-06,5.25,Japan
1990-07,5.25,Japan
1990-08,6.0,Japan
1990-09,6.0,Japan
1990-10,6.0,Japan
1990-11,6.0,Japan
1990-12,6.0,Japan
1991-01,6.0,Japan
1991-02,6.0,Japan
1991-03,6.0,Japan
1991-04,6.0,Japan
1991-05,6.0,Japan
1991-06,6.0,Japan
1991-07,5.5,Japan
1991-08,5.5,Japan
1991-09,5.5,Japan
1991-10,5.5,Japan
1991-11,5.0,Japan
1991-12,4.5,Japan
1992-01,4.5,Japan
1992-02,4.5,Japan
1992-03,4.5,Japan
1992-04,3.75,Japan
1992-05,3.75,Japan
1992-06,3.75,Japan
1992-07,3.25,Japan
1992-08,3.25,Japan
1992-09,3.25,Japan
1992-10,3.25,Japan
1992-11,3.25,Japan
1992-12,3.25,Japan
1993-01,3.25,Japan
1993-02,2.5,Japan
1993-03,2.5,Japan
1993-04,2.5,Japan
1993-05,2.5,Japan
1993-06,2.5,Japan
1993-07,2.5,Japan
1993-08,2.5,Japan
1993-09,1.75,Japan
1993-10,1.75,Japan
1993-11,1.75,Japan
1993-12,1.75,Japan
1994-01,1.75,Japan
1994-02,1.75,Japan
1994-03,1.75,Japan
1994-04,1.75,Japan
1994-05,1.75,Japan
1994-06,1.75,Japan
1994-07,1.75,Japan
1994-08,1.75,Japan
1994-09,1.75,Japan
1994-10,1.75,Japan
1994-11,1.75,Japan
1994-12,1.75,Japan
1995-01,1.75,Japan
1995-02,1.75,Japan
1995-03,1.75,Japan
1995-04,1.0,Japan
1995-05,1.0,Japan
1995-06,1.0,Japan
1995-07,1.0,Japan
1995-08,1.0,Japan
1995-09,0.5,Japan
1995-10,0.5,Japan
1995-11,0.5,Japan
1995-12,0.5,Japan
1996-01,0.5,Japan
1996-02,0.5,Japan
1996-03,0.5,Japan
1996-04,0.5,Japan
1996-05,0.5,Japan
1996-06,0.5,Japan
1996-07,0.5,Japan
1996-08,0.5,Japan
1996-09,0.5,Japan
1996-10,0.5,Japan
1996-11,0.5,Japan
1996-12,0.5,Japan
1997-01,0.5,Japan
1997-02,0.5,Japan
1997-03,0.5,Japan
1997-04,0.5,Japan
1997-05,0.5,Japan
1997-06,0.5,Japan
1997-07,0.5,Japan
1997-08,0.5,Japan
1997-09,0.5,Japan
1997-10,0.5,Japan
1997-11,0.5,Japan
1997-12,0.5,Japan
1998-01,0.5,Japan
1998-02,0.5,Japan
1998-03,0.5,Japan
1998-04,0.5,Japan
1998-05,0.5,Japan
1998-06,0.5,Japan
1998-07,0.5,Japan
1998-08,0.5,Japan
1998-09,0.25,Japan
1998-10,0.25,Japan
1998-11,0.25,Japan
1998-12,0.25,Japan
1999-01,0.25,Japan
1999-02,0.25,Japan
2000-08,0.25,Japan
2000-09,0.25,Japan
2000-10,0.25,Japan
2000-11,0.25,Japan
2000-12,0.25,Japan
2001-01,0.25,Japan
2001-02,0.15,Japan
2001-03,0.15,Japan
2006-03,0.0,Japan
2006-04,0.0,Japan
2006-05,0.0,Japan
2006-06,0.0,Japan
2006-07,0.25,Japan
2006-08,0.25,Japan
2006-09,0.25,Japan
2006-10,0.25,Japan
2006-11,0.25,Japan
2006-12,0.25,Japan
2007-01,0.25,Japan
2007-02,0.5,Japan
2007-03,0.5,Japan
2007-04,0.5,Japan
2007-05,0.5,Japan
2007-06,0.5,Japan
2007-07,0.5,Japan
2007-08,0.5,Japan
2007-09,0.5,Japan
2007-10,0.5,Japan
2007-11,0.5,Japan
2007-12,0.5,Japan
2008-01,0.5,Japan
2008-02,0.5,Japan
2008-03,0.5,Japan
2008-04,0.5,Japan
2008-05,0.5,Japan
2008-06,0.5,Japan
2008-07,0.5,Japan
2008-08,0.5,Japan
2008-09,0.5,Japan
2008-10,0.3,Japan
2008-11,0.3,Japan
2008-12,0.1,Japan
2009-01,0.1,Japan
2009-02,0.1,Japan
2009-03,0.1,Japan
2009-04,0.1,Japan
2009-05,0.1,Japan
2009-06,0.1,Japan
2009-07,0.1,Japan
2009-08,0.1,Japan
2009-09,0.1,Japan
2009-10,0.1,Japan
2009-11,0.1,Japan
2009-12,0.1,Japan
2010-01,0.1,Japan
2010-02,0.1,Japan
2010-03,0.1,Japan
2010-04,0.1,Japan
2010-05,0.1,Japan
2010-06,0.1,Japan
2010-07,0.1,Japan
2010-08,0.1,Japan
2010-09,0.1,Japan
2010-10,0.05,Japan
2010-11,0.05,Japan
2010-12,0.05,Japan
2011-01,0.05,Japan
2011-02,0.05,Japan
2011-03,0.05,Japan
2011-04,0.05,Japan
2011-05,0.05,Japan
2011-06,0.05,Japan
2011-07,0.05,Japan
2011-08,0.05,Japan
2011-09,0.05,Japan
2011-10,0.05,Japan
2011-11,0.05,Japan
2011-12,0.05,Japan
2012-01,0.05,Japan
2012-02,0.05,Japan
2012-03,0.05,Japan
2012-04,0.05,Japan
2012-05,0.05,Japan
2012-06,0.05,Japan
2012-07,0.05,Japan
2012-08,0.05,Japan
2012-09,0.05,Japan
2012-10,0.05,Japan
2012-11,0.05,Japan
2012-12,0.05,Japan
2013-01,0.05,Japan
2013-02,0.05,Japan
2013-03,0.05,Japan
2013-04,0.05,Japan
2016-09,-0.1,Japan
2016-10,-0.1,Japan
2016-11,-0.1,Japan
2016-12,-0.1,Japan
2017-01,-0.1,Japan
2017-02,-0.1,Japan
2017-03,-0.1,Japan
2017-04,-0.1,Japan
2017-05,-0.1,Japan
